año,trimestre,provincia,mbps(mediaDeBajada),Periodo
2019,4,La Rioja,8.000880364029628,2019T4
2019,4,Mendoza,7.785200889987086,2019T4
2019,4,Misiones,20.32034743574273,2019T4
2019,4,Neuquén,26.01988431478295,2019T4
2019,4,Río Negro,17.17699897385603,2019T4
2019,4,Salta,19.08357302283381,2019T4
2019,4,San Juan,6.040171698468491,2019T4
2019,4,San Luis,20.690353422143115,2019T4
2019,4,Santa Cruz,5.207925064069708,2019T4
2019,4,Santa Fe,20.54719701980728,2019T4
2019,4,Santiago Del Estero,9.792201844355846,2019T4
2019,4,Tierra Del Fuego,7.27,2019T4
2019,4,Tucumán,29.87038932431276,2019T4
2020,1,Buenos Aires,45.18128807375552,2020T1
2020,1,Capital Federal,58.70568296242247,2020T1
2020,1,Catamarca,29.132225012939607,2020T1
2020,1,Chaco,25.942049334121737,2020T1
2020,1,Chubut,7.117047781865397,2020T1
2020,1,Córdoba,29.394787835061326,2020T1
2020,1,Corrientes,20.538999274943325,2020T1
2020,1,Entre Ríos,19.029765335057498,2020T1
2020,1,Formosa,15.697352607415109,2020T1
2020,1,Jujuy,14.14492205715465,2020T1
2020,1,La Pampa,7.291757720474826,2020T1
2020,1,La Rioja,7.962418947150687,2020T1
2020,1,Mendoza,8.440867710216997,2020T1
2020,1,Misiones,22.148213068436263,2020T1
2020,1,Neuquén,27.76828207897622,2020T1
2020,1,Río Negro,19.06030056406124,2020T1
2020,1,Salta,21.425047243902736,2020T1
2020,1,San Juan,6.036984591484099,2020T1
2020,1,San Luis,20.989379744282658,2020T1
2020,1,Santa Cruz,6.417170627364028,2020T1
2020,1,Santa Fe,22.42405677003625,2020T1
2020,1,Santiago Del Estero,10.00053908049476,2020T1
2020,1,Tierra Del Fuego,7.410865837696335,2020T1
2020,1,Tucumán,32.24553094303289,2020T1
2020,2,Buenos Aires,45.66197363212277,2020T2
2020,2,Capital Federal,60.4844973584038,2020T2
2020,2,Catamarca,34.92595642857143,2020T2
2020,2,Chaco,27.952284674364286,2020T2
2020,2,Chubut,7.605487984559083,2020T2
2020,2,Córdoba,30.987577637139466,2020T2
2020,2,Corrientes,22.15030606257576,2020T2
2020,2,Entre Ríos,20.448621178442586,2020T2
2020,2,Formosa,16.870258993114398,2020T2
2020,2,Jujuy,15.864013631862552,2020T2
2020,2,La Pampa,8.028862255598405,2020T2
2020,2,La Rioja,11.669110961977259,2020T2
2020,2,Mendoza,9.274562732094155,2020T2
2020,2,Misiones,22.560122617583183,2020T2
2020,2,Neuquén,29.100147623878513,2020T2
2020,2,Río Negro,19.679596047283173,2020T2
2020,2,Salta,22.55853618795662,2020T2
2020,2,San Juan,6.308614963196474,2020T2
2020,2,San Luis,21.02062693689071,2020T2
2020,2,Santa Cruz,6.593202418178028,2020T2
2020,2,Santa Fe,23.925791608984095,2020T2
2020,2,Santiago Del Estero,10.411619106122004,2020T2
2020,2,Tierra Del Fuego,8.128329395457266,2020T2
2020,2,Tucumán,32.70453443718797,2020T2
2020,3,Buenos Aires,48.37662390811511,2020T3
2020,3,Capital Federal,63.80852025607172,2020T3
2020,3,Catamarca,36.540436607329845,2020T3
2020,3,Chaco,30.802726948564217,2020T3
2020,3,Chubut,7.402074441844787,2020T3
2020,3,Córdoba,33.51119497419789,2020T3
2020,3,Corrientes,23.851523971242955,2020T3
2020,3,Entre Ríos,22.432598646206184,2020T3
2020,3,Formosa,18.282832069430402,2020T3
2020,3,Jujuy,21.910419686869954,2020T3
2020,3,La Pampa,10.697630905402091,2020T3
2020,3,La Rioja,12.194703767058197,2020T3
2020,3,Mendoza,10.18749103459563,2020T3
2020,3,Misiones,24.141761872521517,2020T3
2020,3,Neuquén,31.46090402703376,2020T3
2020,3,Río Negro,21.077778703258762,2020T3
2020,3,Salta,25.261155924027737,2020T3
2020,3,San Juan,6.027864793582682,2020T3
2020,3,San Luis,20.84992813378867,2020T3
2020,3,Santa Cruz,6.649363712026633,2020T3
2020,3,Santa Fe,25.690941341268072,2020T3
2020,3,Santiago Del Estero,10.879017270659741,2020T3
2020,3,Tierra Del Fuego,8.506676055475614,2020T3
2020,3,Tucumán,34.835801698615526,2020T3
2020,4,Buenos Aires,50.008380839635755,2020T4
2020,4,Capital Federal,67.32513676879374,2020T4
2020,4,Catamarca,37.6500877273544,2020T4
2020,4,Chaco,32.45204676418101,2020T4
2020,4,Chubut,7.383087626414736,2020T4
2020,4,Córdoba,35.120601241883946,2020T4
2020,4,Corrientes,25.446700896630592,2020T4
2020,4,Entre Ríos,24.05327825306045,2020T4
2020,4,Formosa,19.6983490087788,2020T4
2020,4,Jujuy,25.20639328416149,2020T4
2020,4,La Pampa,9.875605170860927,2020T4
2020,4,La Rioja,12.534655980598345,2020T4
2020,4,Mendoza,11.093171319457166,2020T4
2020,4,Misiones,24.956617779680364,2020T4
2020,4,Neuquén,33.90786486677393,2020T4
2020,4,Río Negro,21.636719189849995,2020T4
2020,4,Salta,25.322439650744734,2020T4
2020,4,San Juan,6.412867397953183,2020T4
2020,4,San Luis,21.252954082189127,2020T4
2020,4,Santa Cruz,7.492108628119051,2020T4
2020,4,Santa Fe,27.294352446215623,2020T4
2020,4,Santiago Del Estero,11.280765527511996,2020T4
2020,4,Tierra Del Fuego,8.486806949337868,2020T4
2020,4,Tucumán,36.442246829152964,2020T4
2021,1,Buenos Aires,50.78565608506508,2021T1
2021,1,Capital Federal,68.29026886796898,2021T1
2021,1,Catamarca,39.96652623965282,2021T1
2021,1,Chaco,33.6262012999863,2021T1
2021,1,Chubut,7.531527409144197,2021T1
2021,1,Córdoba,36.168799328437636,2021T1
2021,1,Corrientes,25.985171359720066,2021T1
2021,1,Entre Ríos,23.871334373183572,2021T1
2021,1,Formosa,20.980327506975218,2021T1
2021,1,Jujuy,26.777362312404005,2021T1
2021,1,La Pampa,10.728511929531797,2021T1
2021,1,La Rioja,12.697554732181876,2021T1
2021,1,Mendoza,12.599361245254226,2021T1
2021,1,Misiones,25.076826126081443,2021T1
2021,1,Neuquén,34.23850264753642,2021T1
2021,1,Río Negro,21.923906760830956,2021T1
2021,1,Salta,27.31884069404982,2021T1
2021,1,San Juan,6.910089995382067,2021T1
2021,1,San Luis,21.594379804710776,2021T1
2021,1,Santa Cruz,7.501531847531764,2021T1
2021,1,Santa Fe,28.130630073152936,2021T1
2021,1,Santiago Del Estero,11.584174516498134,2021T1
2021,1,Tierra Del Fuego,8.734752396277898,2021T1
2021,1,Tucumán,37.97961958190828,2021T1
2021,2,Buenos Aires,52.75542937003713,2021T2
2021,2,Capital Federal,72.74675003231476,2021T2
2021,2,Catamarca,42.18506376779111,2021T2
2021,2,Chaco,37.396909596222066,2021T2
2021,2,Chubut,7.67690621713348,2021T2
2021,2,Córdoba,39.59011648994794,2021T2
2021,2,Corrientes,30.368054802005656,2021T2
2021,2,Entre Ríos,27.61897306203556,2021T2
2021,2,Formosa,23.96630452806761,2021T2
2021,2,Jujuy,25.812477856862227,2021T2
2021,2,La Pampa,12.27922373804818,2021T2
2021,2,La Rioja,38.534894383007746,2021T2
2021,2,Mendoza,13.465987205003026,2021T2
2021,2,Misiones,28.682221735396933,2021T2
2021,2,Neuquén,36.10972145846688,2021T2
2021,2,Río Negro,23.748446681442676,2021T2
2021,2,Salta,29.239354220742428,2021T2
2021,2,San Juan,6.993162601626016,2021T2
2021,2,San Luis,21.66188998963924,2021T2
2021,2,Santa Cruz,7.629667005202396,2021T2
2021,2,Santa Fe,30.7018831645519,2021T2
2021,2,Santiago Del Estero,12.718797838683303,2021T2
2021,2,Tierra Del Fuego,8.591921426483484,2021T2
2021,2,Tucumán,40.30992032851357,2021T2
2021,3,Buenos Aires,56.25755092469591,2021T3
2021,3,Capital Federal,77.71207106907312,2021T3
2021,3,Catamarca,43.43333599763174,2021T3
2021,3,Chaco,39.113135809207584,2021T3
2021,3,Chubut,8.176860363136605,2021T3
2021,3,Córdoba,41.92778724566202,2021T3
2021,3,Corrientes,32.16890082785829,2021T3
2021,3,Entre Ríos,29.60123187949277,2021T3
2021,3,Formosa,26.689426784946654,2021T3
2021,3,Jujuy,25.980702520297545,2021T3
2021,3,La Pampa,12.99161507240359,2021T3
2021,3,La Rioja,38.86795185445044,2021T3
2021,3,Mendoza,13.365156173184467,2021T3
2021,3,Misiones,30.87871831426499,2021T3
2021,3,Neuquén,38.34222315428742,2021T3
2021,3,Río Negro,25.400065197148727,2021T3
2021,3,Salta,31.209681857038827,2021T3
2021,3,San Juan,7.041300820394967,2021T3
2021,3,San Luis,21.69870707116376,2021T3
2021,3,Santa Cruz,7.692326941812981,2021T3
2021,3,Santa Fe,33.13229624738131,2021T3
2021,3,Santiago Del Estero,13.352723533519553,2021T3
2021,3,Tierra Del Fuego,9.52,2021T3
2021,3,Tucumán,42.10118530571482,2021T3
2021,4,Buenos Aires,60.2091238315554,2021T4
2021,4,Capital Federal,82.94995496542248,2021T4
2021,4,Catamarca,46.380057758939095,2021T4
2021,4,Chaco,42.342637514688604,2021T4
2021,4,Chubut,9.082660638555467,2021T4
2021,4,Córdoba,46.36090745799214,2021T4
2021,4,Corrientes,35.772659194287044,2021T4
2021,4,Entre Ríos,33.31712584167462,2021T4
2021,4,Formosa,28.75764894769421,2021T4
2021,4,Jujuy,27.144343038417077,2021T4
2021,4,La Pampa,13.853882842854395,2021T4
2021,4,La Rioja,39.69594513667998,2021T4
2021,4,Mendoza,22.23158340100516,2021T4
2021,4,Misiones,38.903349250907574,2021T4
2021,4,Neuquén,40.092530111167584,2021T4
2021,4,Río Negro,27.20317045489215,2021T4
2021,4,Salta,33.940639744985226,2021T4
2021,4,San Juan,11.052749308157779,2021T4
2021,4,San Luis,20.90972444801464,2021T4
2021,4,Santa Cruz,8.990650984477549,2021T4
2021,4,Santa Fe,36.024023837275145,2021T4
2021,4,Santiago Del Estero,13.84088684951507,2021T4
2021,4,Tierra Del Fuego,10.696704944050465,2021T4
2021,4,Tucumán,45.14812243339947,2021T4
2022,1,Buenos Aires,62.51,2022T1
2022,1,Capital Federal,88.22,2022T1
2022,1,Catamarca,51.22,2022T1
2022,1,Chaco,45.84,2022T1
2022,1,Chubut,13.4,2022T1
2022,1,Córdoba,49.89,2022T1
2022,1,Corrientes,38.11,2022T1
2022,1,Entre Ríos,35.59,2022T1
2022,1,Formosa,30.28,2022T1
2022,1,Jujuy,27.69,2022T1
2022,1,La Pampa,14.84,2022T1
2022,1,La Rioja,41.37,2022T1
2022,1,Mendoza,26.2,2022T1
2022,1,Misiones,41.87,2022T1
2022,1,Neuquén,43.05,2022T1
2022,1,Río Negro,31.09,2022T1
2022,1,Salta,36.71,2022T1
2022,1,San Juan,11.99,2022T1
2022,1,San Luis,20.95,2022T1
2022,1,Santa Cruz,10.89,2022T1
2022,1,Santa Fe,38.89,2022T1
2022,1,Santiago Del Estero,14.5,2022T1
2022,1,Tierra Del Fuego,10.73,2022T1
2022,1,Tucumán,47.24,2022T1
2022,2,Buenos Aires,65.5,2022T2
2022,2,Capital Federal,93.97,2022T2
2022,2,Catamarca,56.56,2022T2
2022,2,Chaco,50.61,2022T2
2022,2,Chubut,14.91,2022T2
2022,2,Córdoba,53.51,2022T2
2022,2,Corrientes,43.31,2022T2
2022,2,Entre Ríos,40.03,2022T2
2022,2,Formosa,28.47,2022T2
2022,2,Jujuy,29.39,2022T2
2022,2,La Pampa,16.07,2022T2
2022,2,La Rioja,43.28,2022T2
2022,2,Mendoza,29.72,2022T2
2022,2,Misiones,46.23,2022T2
2022,2,Neuquén,46.53,2022T2
2022,2,Río Negro,33.26,2022T2
2022,2,Salta,38.77,2022T2
2022,2,San Juan,14.44,2022T2
2022,2,San Luis,19.32,2022T2
2022,2,Santa Cruz,11.81,2022T2
2022,2,Santa Fe,42.01,2022T2
2022,2,Santiago Del Estero,16.34,2022T2
2022,2,Tierra Del Fuego,10.97,2022T2
2022,2,Tucumán,50.09,2022T2
2022,3,Buenos Aires,70.19,2022T3
2022,3,Capital Federal,101.05,2022T3
2022,3,Catamarca,60.99,2022T3
2022,3,Chaco,53.21,2022T3
2022,3,Chubut,15.57,2022T3
2022,3,Córdoba,56.32,2022T3
2022,3,Corrientes,45.07,2022T3
2022,3,Entre Ríos,42.49,2022T3
2022,3,Formosa,30.35,2022T3
2022,3,Jujuy,32.43,2022T3
2022,3,La Pampa,18.1,2022T3
2022,3,La Rioja,44.3,2022T3
2022,3,Mendoza,34.16,2022T3
2022,3,Misiones,49.3,2022T3
2022,3,Neuquén,47.81,2022T3
2022,3,Río Negro,34.13,2022T3
2022,3,Salta,41.33,2022T3
2022,3,San Juan,15.84,2022T3
2022,3,San Luis,19.33,2022T3
2022,3,Santa Cruz,12.6,2022T3
2022,3,Santa Fe,45.15,2022T3
2022,3,Santiago Del Estero,17.69,2022T3
2022,3,Tierra Del Fuego,11.01,2022T3
2022,3,Tucumán,53.36,2022T3
2022,4,Buenos Aires,111.0,2022T4
2022,4,Capital Federal,182.86,2022T4
2022,4,Catamarca,83.33,2022T4
2022,4,Chaco,104.02,2022T4
2022,4,Chubut,15.92,2022T4
2022,4,Córdoba,108.77,2022T4
2022,4,Corrientes,94.72,2022T4
2022,4,Entre Ríos,87.47,2022T4
2022,4,Formosa,72.03,2022T4
2022,4,Jujuy,39.32,2022T4
2022,4,La Pampa,19.1,2022T4
2022,4,La Rioja,61.0,2022T4
2022,4,Mendoza,38.76,2022T4
2022,4,Misiones,91.24,2022T4
2022,4,Neuquén,95.37,2022T4
2022,4,Río Negro,75.31,2022T4
2022,4,Salta,75.93,2022T4
2022,4,San Juan,16.39,2022T4
2022,4,San Luis,30.67,2022T4
2022,4,Santa Cruz,14.33,2022T4
2022,4,Santa Fe,90.3,2022T4
2022,4,Santiago Del Estero,34.4,2022T4
2022,4,Tierra Del Fuego,13.48,2022T4
2022,4,Tucumán,88.33,2022T4
2023,1,Buenos Aires,116.18,2023T1
2023,1,Capital Federal,188.65,2023T1
2023,1,Catamarca,87.41,2023T1
2023,1,Chaco,104.33,2023T1
2023,1,Chubut,18.36,2023T1
2023,1,Córdoba,109.57,2023T1
2023,1,Corrientes,94.8,2023T1
2023,1,Entre Ríos,86.71,2023T1
2023,1,Formosa,73.96,2023T1
2023,1,Jujuy,42.75,2023T1
2023,1,La Pampa,20.09,2023T1
2023,1,La Rioja,63.13,2023T1
2023,1,Mendoza,41.45,2023T1
2023,1,Misiones,89.81,2023T1
2023,1,Neuquén,93.42,2023T1
2023,1,Río Negro,74.4,2023T1
2023,1,Salta,76.85,2023T1
2023,1,San Juan,18.7,2023T1
2023,1,San Luis,55.85,2023T1
2023,1,Santa Cruz,14.98,2023T1
2023,1,Santa Fe,92.22,2023T1
2023,1,Santiago Del Estero,36.27,2023T1
2023,1,Tierra Del Fuego,14.58,2023T1
2023,1,Tucumán,95.79,2023T1
2023,2,Buenos Aires,138.35,2023T2
2023,2,Capital Federal,208.01,2023T2
2023,2,Catamarca,86.13,2023T2
2023,2,Chaco,105.45,2023T2
2023,2,Chubut,18.58,2023T2
2023,2,Córdoba,111.82,2023T2
2023,2,Corrientes,97.21,2023T2
2023,2,Entre Ríos,89.37,2023T2
2023,2,Formosa,77.32,2023T2
2023,2,Jujuy,43.56,2023T2
2023,2,La Pampa,22.78,2023T2
2023,2,La Rioja,63.55,2023T2
2023,2,Mendoza,42.69,2023T2
2023,2,Misiones,90.55,2023T2
2023,2,Neuquén,93.97,2023T2
2023,2,Río Negro,70.76,2023T2
2023,2,Salta,79.1,2023T2
2023,2,San Juan,20.39,2023T2
2023,2,San Luis,103.84,2023T2
2023,2,Santa Cruz,15.48,2023T2
2023,2,Santa Fe,94.87,2023T2
2023,2,Santiago Del Estero,37.62,2023T2
2023,2,Tierra Del Fuego,16.92,2023T2
2023,2,Tucumán,96.69,2023T2
2023,3,Buenos Aires,146.84,2023T3
2023,3,Capital Federal,218.13,2023T3
2023,3,Catamarca,87.9,2023T3
2023,3,Chaco,107.5,2023T3
2023,3,Chubut,19.26,2023T3
2023,3,Córdoba,111.5,2023T3
2023,3,Corrientes,99.64,2023T3
2023,3,Entre Ríos,96.26,2023T3
2023,3,Formosa,80.29,2023T3
2023,3,Jujuy,44.55,2023T3
2023,3,La Pampa,24.21,2023T3
2023,3,La Rioja,63.84,2023T3
2023,3,Mendoza,46.96,2023T3
2023,3,Misiones,91.49,2023T3
2023,3,Neuquén,96.57,2023T3
2023,3,Río Negro,70.93,2023T3
2023,3,Salta,80.8,2023T3
2023,3,San Juan,24.45,2023T3
2023,3,San Luis,104.97,2023T3
2023,3,Santa Cruz,15.67,2023T3
2023,3,Santa Fe,97.39,2023T3
2023,3,Santiago Del Estero,41.46,2023T3
2023,3,Tierra Del Fuego,17.17,2023T3
2023,3,Tucumán,98.85,2023T3
2023,4,Buenos Aires,158.49,2023T4
2023,4,Capital Federal,234.44,2023T4
2023,4,Catamarca,89.4,2023T4
2023,4,Chaco,107.14,2023T4
2023,4,Chubut,20.29,2023T4
2023,4,Córdoba,114.03,2023T4
2023,4,Corrientes,100.9,2023T4
2023,4,Entre Ríos,101.18,2023T4
2023,4,Formosa,83.35,2023T4
2023,4,Jujuy,46.2,2023T4
2023,4,La Pampa,25.61,2023T4
2023,4,La Rioja,64.18,2023T4
2023,4,Mendoza,49.46,2023T4
2023,4,Misiones,93.65,2023T4
2023,4,Neuquén,99.63,2023T4
2023,4,Río Negro,74.37,2023T4
2023,4,Salta,83.04,2023T4
2023,4,San Juan,24.78,2023T4
2023,4,San Luis,174.59,2023T4
2023,4,Santa Cruz,36.77,2023T4
2023,4,Santa Fe,99.81,2023T4
2023,4,Santiago Del Estero,44.22,2023T4
2023,4,Tierra Del Fuego,17.92,2023T4
2023,4,Tucumán,101.55,2023T4
2024,1,Buenos Aires,159.13,2024T1
2024,1,Capital Federal,229.94,2024T1
2024,1,Catamarca,91.45,2024T1
2024,1,Chaco,107.51,2024T1
2024,1,Chubut,20.5,2024T1
2024,1,Córdoba,114.89,2024T1
2024,1,Corrientes,102.49,2024T1
2024,1,Entre Ríos,101.36,2024T1
2024,1,Formosa,83.8,2024T1
2024,1,Jujuy,47.52,2024T1
2024,1,La Pampa,26.55,2024T1
2024,1,La Rioja,63.71,2024T1
2024,1,Mendoza,51.85,2024T1
2024,1,Misiones,94.98,2024T1
2024,1,Neuquén,98.16,2024T1
2024,1,Río Negro,75.0,2024T1
2024,1,Salta,84.34,2024T1
2024,1,San Juan,30.58,2024T1
2024,1,San Luis,179.49,2024T1
2024,1,Santa Cruz,31.6,2024T1
2024,1,Santa Fe,100.2,2024T1
2024,1,Santiago Del Estero,44.9,2024T1
2024,1,Tierra Del Fuego,21.54,2024T1
2024,1,Tucumán,103.36,2024T1
